dt,A1,A2,A3
2023-07-06,96.51,177.31,94.52
2023-07-07,96.53,178.64,94.71
2023-07-10,96.8,178.78,94.95
2023-07-11,97.01,179.45,95.7
2023-07-12,97.8,181.88,96.85
2023-07-13,98.41,182.01,97.95
2023-07-14,97.94,181.43,97.68
2023-07-17,98.05,181.56,97.93
2023-07-18,98.13,183.64,98.48
2023-07-19,98.43,183.67,98.6
2023-07-20,97.92,182.74,97.94
